ID,IUPAC_Name,SMILES,Formula,CAS,CID,Identification_Confidence,Plasma_Detection_Number,Plasma_Detection_Rate,Seafood_Detection_Number,Seafood_Detection_Rate,PBT_Detection_Rate>0.5,PBT_QSAR,PBT_Prob_GAT,PBT_Pred_GAT,PBT_Prob_CNN2D,PBT_Pred_CNN2D,PBT_Label,First_PBT_Identification,First_Environmental_and_Human_Detection,Tanimoto_Match_Source,Max_Tanimoto_Similarity,Tanimoto_Match>0.6,Pollutant_Type,SMILES_clean
262,"2,3-dibromo-8,9-bis(bromomethyl)-1,4-diethyl-6,11-dihydrobenzo[c][1,6]benzodithiocine",CCc1c(Br)c(Br)c(CC)c2c1SCc1cc(CBr)c(CBr)cc1CS2,C20H20Br4S2,,102138874,level 3,0,0,1,0.0071,0,1,0.9951994,1,0.9977286,1,1,0,1,Norman_Human metabolites.csv,0.3611111111111111,0,Transformation and metabolic products,CCc1c(Br)c(Br)c(CC)c2c1SCc1cc(CBr)c(CBr)cc1CS2
263,"4-[[(3aR,5aR,5bR,7aR,9S,11aR,11bR,13aS)-3a-[(Z)-4-[(4-chlorophenyl)methylamino]-2-(methylamino)-4-oxobut-2-enyl]-5a,5b,8,8,11a-pentamethyl-1-propan-2-yl-2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a-tetradecahydrocyclopenta[a]chrysen-9-yl]oxy]-2,2-dimethyl-4-oxobutanoic acid",CN/C(=C\C(=O)NCc1ccc(Cl)cc1)C[C@]12CCC(C(C)C)=C1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(=O)CC(C)(C)C(=O)O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,C47H69ClN2O5,,138456663,level 3,0,0,96,0.6809,1,1,0.8339832,1,0.80764043,1,1,0,1,Norman_Pharmaceuticals.csv,0.4077669902912621,0,Pharmaceuticals,CN/C(=C\C(=O)NCc1ccc(Cl)cc1)C[C@]12CCC(C(C)C)=C1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(=O)CC(C)(C)C(=O)O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2
264,methyl N-[(1R)-2-[(2S)-2-[5-[4-[4-[2-[(2S)-1-[1-(4-chlorophenyl)cyclopropanecarbonyl]pyrrolidin-2-yl]-1H-imidazol-5-yl]phenyl]phenyl]-1H-imidazol-2-yl]pyrrolidin-1-yl]-2-oxo-1-phenylethyl]carbamate,COC(=O)N[C@@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)C5(c6ccc(Cl)cc6)CC5)[nH]4)cc3)cc2)[nH]1)c1ccccc1,C46H44ClN7O4,,90772043,level 3,0,0,11,0.078,0,1,0.5301124,1,0.97489727,1,1,0,1,Norman_Pharmaceuticals.csv,0.5769230769230769,0,Pharmaceuticals,COC(=O)N[C@@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)C5(c6ccc(Cl)cc6)CC5)[nH]4)cc3)cc2)[nH]1)c1ccccc1
265,"[3-fluoro-2,2-bis[fluoro-[3-(3-methoxypropyl)piperidin-1-yl]methyl]-3-[3-(3-methoxypropyl)piperidin-1-yl]propyl] N-(4-chlorophenyl)carbamate",COCCCC1CCCN(C(F)C(COC(=O)Nc2ccc(Cl)cc2)(C(F)N2CCCC(CCCOC)C2)C(F)N2CCCC(CCCOC)C2)C1,C39H64ClF3N4O5,,90102833,level 3,0,0,93,0.6596,1,1,2.1948409e-12,0,3.1030587e-09,0,1,0,1,Norman_Human metabolites.csv,0.3648648648648648,0,Transformation and metabolic products,COCCCC1CCCN(C(F)C(COC(=O)Nc2ccc(Cl)cc2)(C(F)N2CCCC(CCCOC)C2)C(F)N2CCCC(CCCOC)C2)C1
266,"[3-[[8-chloro-3-(3-methoxypropyl)imidazo[1,5-a]pyridin-6-yl]methyl]-6-hydroxy-2,9-dimethyl-8-[methyl-[6-(3-oxabicyclo[3.1.0]hexan-1-yl)hexyl]carbamoyl]decan-5-yl]carbamic acid",COCCCc1ncc2c(Cl)cc(CC(CC(NC(=O)O)C(O)CC(C(=O)N(C)CCCCCCC34COCC3C4)C(C)C)C(C)C)cn12,C38H61ClN4O6,,68653334,level 3,0,0,68,0.4823,0,1,0.5908199,1,0.89595217,1,1,0,1,Norman_Human metabolites.csv;Norman_Pharmaceuticals.csv,0.275,0,Pharmaceuticals,COCCCc1ncc2c(Cl)cc(CC(CC(NC(=O)O)C(O)CC(C(=O)N(C)CCCCCCC34COCC3C4)C(C)C)C(C)C)cn12
267,"(Z)-2-cyano-3-[2,3-dibromo-4-[(3,4-dichlorophenyl)methoxy]-5-methoxyphenyl]-N-(3,4-dichlorophenyl)prop-2-enamide",COc1cc(/C=C(/C#N)C(=O)Nc2ccc(Cl)c(Cl)c2)c(Br)c(Br)c1OCc1ccc(Cl)c(Cl)c1,C24H14Br2Cl4N2O3,,126003285,level 3,0,0,1,0.0071,0,1,0.9328189,1,0.9749713,1,1,0,1,Norman_Human metabolites.csv,0.3661971830985915,0,Transformation and metabolic products,COc1cc(/C=C(/C#N)C(=O)Nc2ccc(Cl)c(Cl)c2)c(Br)c(Br)c1OCc1ccc(Cl)c(Cl)c1
268,"[(5S,6S,9R,13R,14E,16E)-22-chloro-12-hydroxy-13,21-dimethoxy-2,6,9,17-tetramethyl-3-oxo-7-oxa-2-azatricyclo[17.3.1.06,8]tricosa-1(22),14,16,19(23),20-pentaen-5-yl] (2S)-2-[3-[(3-amino-3-oxopropyl)disulfanyl]propanoyl-methylamino]propanoate",COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)[C@H](C)N(C)C(=O)CCSSCCC(N)=O)[C@]1(C)OC1[C@H](C)CCC(O)[C@H](OC)/C=C/C=C(\C)C2,C37H54ClN3O9S2,,129103238,level 3,0,0,12,0.0851,0,0,0.36494204,0,0.020712592,0,0,0,1,Industrial_chemical.csv,0.616822429906542,1,Industry and consumer goods,COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)[C@H](C)N(C)C(=O)CCSSCCC(N)=O)[C@]1(C)OC1[C@H](C)CCC(O)[C@H](OC)/C=C/C=C(\C)C2
269,[3-methoxy-2-(9-methyldecyl)-5-(4-methylpentyl)phenyl] 17-(3-chloro-4-methoxyphenyl)heptadecanoate,COc1ccc(CCCCCCCCCCCCCCCCC(=O)Oc2cc(CCCC(C)C)cc(OC)c2CCCCCCCCC(C)C)cc1Cl,C48H79ClO4,,632374,level 3,0,0,16,0.1135,0,1,0.00208581,0,0.02214013,0,1,0,1,Industrial_chemical.csv;Norman_Human metabolites.csv,0.4918032786885246,0,Industry and consumer goods,COc1ccc(CCCCCCCCCCCCCCCCC(=O)Oc2cc(CCCC(C)C)cc(OC)c2CCCCCCCCC(C)C)cc1Cl
270,"(3S)-5-[(1R,5S)-7-[4-[2-(2-chloro-4,5-dimethylphenoxy)ethoxy]phenyl]-6-[cyclopropyl-[2-(4-methoxyphenoxy)ethyl]carbamoyl]-3,9-diazabicyclo[3.3.1]non-6-en-3-yl]-3-formyloxy-5-oxopentanoic acid",COc1ccc(OCCN(C(=O)C2=C(c3ccc(OCCOc4cc(C)c(C)cc4Cl)cc3)C[C@@H]3CN(C(=O)C[C@@H](CC(=O)O)OC=O)C[C@H]2N3)C2CC2)cc1,C42H48ClN3O10,,91403815,level 3,0,0,6,0.0426,0,0,0.30784586,0,0.35671526,0,0,0,1,Norman_Natural toxins.csv;Norman_Human metabolites.csv,0.2702702702702703,0,Transformation and metabolic products,COc1ccc(OCCN(C(=O)C2=C(c3ccc(OCCOc4cc(C)c(C)cc4Cl)cc3)C[C@@H]3CN(C(=O)C[C@@H](CC(=O)O)OC=O)C[C@H]2N3)C2CC2)cc1
271,"(6S)-4-[2-[[(4aS,7aR)-1-[(3aR,6aS)-2,2-dioxo-3,3a,4,5,6,6a-hexahydro-1H-cyclopenta[c]thiophen-5-yl]-3,4,5,6,7,7a-hexahydro-2H-cyclopenta[b]pyridin-4a-yl]methoxy]-7-(6-chloro-5-methyl-1H-indazol-4-yl)-8-fluoro-5-methoxypyrido[4,3-d]pyrimidin-4-yl]-6-methyl-1,4-oxazepan-6-ol",COc1nc(-c2c(C)c(Cl)cc3[nH]ncc23)c(F)c2nc(OC[C@]34CCC[C@H]3N(C3C[C@@H]5CS(=O)(=O)C[C@@H]5C3)CCC4)nc(N3CCOC[C@@](C)(O)C3)c12,C38H47ClFN7O6S,,176189629,level 3,0,0,13,0.0922,0,0,4.321708e-05,0,0.6391345,1,1,0,1,Norman_Pharmaceuticals.csv,0.2222222222222222,0,Pharmaceuticals,COc1nc(-c2c(C)c(Cl)cc3[nH]ncc23)c(F)c2nc(OC[C@]34CCC[C@H]3N(C3C[C@@H]5CS(=O)(=O)C[C@@H]5C3)CCC4)nc(N3CCOC[C@@](C)(O)C3)c12
272,"(2S)-1-[(2R)-2-[[4-(aminomethyl)cyclohexyl]amino]-6-piperidin-1-ylhexanoyl]-N-[(3-chloro-1H-indol-5-yl)methyl]-4-[(4S,5S)-4-methyl-5-phenyl-4,5-dihydro-1,3-oxazol-2-yl]piperazine-2-carboxamide",C[C@@H]1N=C(N2CCN(C(=O)[C@@H](CCCCN3CCCCC3)NC3CCC(CN)CC3)[C@H](C(=O)NCc3ccc4[nH]cc(Cl)c4c3)C2)O[C@H]1c1ccccc1,C42H59ClN8O3,,146257378,level 3,0,0,49,0.3475,0,0,0.003209174,0,0.01438631,0,0,0,1,Norman_Pharmaceuticals.csv,0.3272727272727272,0,Pharmaceuticals,C[C@@H]1N=C(N2CCN(C(=O)[C@@H](CCCCN3CCCCC3)NC3CCC(CN)CC3)[C@H](C(=O)NCc3ccc4[nH]cc(Cl)c4c3)C2)O[C@H]1c1ccccc1
273,"(8R,9R,10S,13S,14S)-1-[(8R,9R,10R,13S,14S)-17-[(4-chlorophenyl)methylamino]-3-hydroxy-10,13-dimethyl-1,2,3,4,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-17-yl]-17-(furan-2-ylmethylamino)-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",C[C@]12CCC(O)CC1=CC[C@@H]1[C@H]2CC[C@@]2(C)[C@H]1CCC2(NCc1ccc(Cl)cc1)C1CC(O)CC2=CC[C@@H]3[C@@H](CC[C@]4(C)C(NCc5ccco5)CC[C@@H]34)[C@]21C,C50H69ClN2O3,,67887097,level 3,0,0,3,0.0213,0,1,0.95381445,1,0.9155236,1,1,0,1,Industrial_chemical.csv;Norman_Human metabolites.csv;Norman_Drugs of abuse.csv;Norman_Pharmaceuticals.csv,0.3975903614457831,0,Pharmaceuticals,C[C@]12CCC(O)CC1=CC[C@@H]1[C@H]2CC[C@@]2(C)[C@H]1CCC2(NCc1ccc(Cl)cc1)C1CC(O)CC2=CC[C@@H]3[C@@H](CC[C@]4(C)C(NCc5ccco5)CC[C@@H]34)[C@]21C
274,"2-[5-chloro-4-[2-[2-methyl-3-[2-methyl-3-[[1-[3-(4-methylpiperazin-1-yl)propyl]triazol-4-yl]methoxy]phenyl]phenyl]ethyl]-2-[2-(5-methyl-2,3,4,5-tetrahydropyridin-3-yl)ethyl]phenyl]-N-(2-phosphanylethyl)acetamide",Cc1c(CCc2cc(CCC3CN=CC(C)C3)c(CC(=O)NCCP)cc2Cl)cccc1-c1cccc(OCc2cn(CCCN3CCN(C)CC3)nn2)c1C,C45H61ClN7O2P,,169935863,level 3,0,0,39,0.2766,0,1,0.9341546,1,0.9382634,1,1,0,1,Norman_Human metabolites.csv,0.2605042016806723,0,Transformation and metabolic products,Cc1c(CCc2cc(CCC3CN=CC(C)C3)c(CC(=O)NCCP)cc2Cl)cccc1-c1cccc(OCc2cn(CCCN3CCN(C)CC3)nn2)c1C
275,"1-N,3-N-bis(4-tert-butyl-2-methylphenyl)-1-N-(3-chlorophenyl)-5-methyl-3-N-(5,5,8,8-tetramethyl-6,7-dihydronaphthalen-2-yl)benzene-1,3-diamine",Cc1cc(N(c2cccc(Cl)c2)c2ccc(C(C)(C)C)cc2C)cc(N(c2ccc3c(c2)C(C)(C)CCC3(C)C)c2ccc(C(C)(C)C)cc2C)c1,C49H59ClN2,,167394190,level 3,0,0,141,1,1,1,0.99916357,1,0.9988304,1,1,0,1,Norman_Human metabolites.csv,0.3461538461538461,0,Transformation and metabolic products,Cc1cc(N(c2cccc(Cl)c2)c2ccc(C(C)(C)C)cc2C)cc(N(c2ccc3c(c2)C(C)(C)CCC3(C)C)c2ccc(C(C)(C)C)cc2C)c1
276,"3-[2-[(E)-2-[(3E)-2-chloro-3-[(2E)-2-[3,3-dimethyl-5-sulfo-1-[3-(trimethylazaniumyl)propyl]indol-2-ylidene]ethylidene]cyclohexen-1-yl]ethenyl]-3,3,5-trimethyl-2H-indol-1-yl]propyl-trimethylazanium",Cc1ccc2c(c1)C(C)(C)C(/C=C/C1=C(Cl)/C(=C/C=C3/N(CCC[N+](C)(C)C)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC1)N2CCC[N+](C)(C)C,C43H63ClN4O3S,,122534858,level 3,0,0,59,0.4184,0,0,0.99132705,1,0.046993837,0,1,0,1,Industrial_chemical.csv,0.4117647058823529,0,Industry and consumer goods,Cc1ccc2c(c1)C(C)(C)C(/C=C/C1=C(Cl)/C(=C/C=C3/N(CCC[N+](C)(C)C)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC1)N2CCC[N+](C)(C)C
277,"1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8-hexadecachloro-4a,8a-dihydronaphthalene",ClC1(Cl)C2C(C(Cl)(Cl)C(Cl)(Cl)C1(Cl)Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C2(Cl)Cl,C10H2Cl16,,18927777,level 3,0,0,62,0.4397,0,1,0.99857384,1,0.99993753,1,1,0,1,Industrial_chemical.csv;Norman_Human metabolites.csv,0.3846153846153846,0,Industry and consumer goods,ClC1(Cl)C2C(C(Cl)(Cl)C(Cl)(Cl)C1(Cl)Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C2(Cl)Cl
278,"[4-[4-[2-[4-[1-[(2R)-2-amino-2-cyclohexylacetyl]piperidin-4-yl]oxypiperidin-1-yl]ethyl]-4-(4-chlorophenyl)-2-azabicyclo[1.1.1]pentane-2-carbonyl]-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-yl]azanium",N[C@@H](C(=O)N1CCC(OC2CCN(CCC3(c4ccc(Cl)cc4)C4CC3N4C(=O)C3([NH3+])CCN(c4ncnc5[nH]ccc45)CC3)CC2)CC1)C1CCCCC1,C42H59ClN9O3,,176576751,level 3,0,0,59,0.4184,0,0,3.521323e-07,0,5.1556734e-05,0,0,0,1,Norman_Pharmaceuticals.csv,0.4157303370786517,0,Pharmaceuticals,N[C@@H](C(=O)N1CCC(OC2CCN(CCC3(c4ccc(Cl)cc4)C4CC3N4C(=O)C3([NH3+])CCN(c4ncnc5[nH]ccc45)CC3)CC2)CC1)C1CCCCC1
279,"3-bromo-5-(1,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-heptadecafluoronon-1-enoxy)aniline",Nc1cc(Br)cc(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,C15H5BrF17NO,,139811454,level 3,0,0,1,0.0071,0,1,0.99868494,1,0.9955018,1,1,0,1,EPA_PFAS.csv,0.6136363636363636,1,Industry and consumer goods,Nc1cc(Br)cc(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1
280,"1,5-dibromo-2,4-bis[2-(trifluoromethyl)-1,3-thiazol-4-yl]pentan-3-one",O=C(C(CBr)c1csc(C(F)(F)F)n1)C(CBr)c1csc(C(F)(F)F)n1,C13H8Br2F6N2OS2,,174465692,level 3,0,0,11,0.078,0,0,0.89009094,1,0.97611284,1,1,0,1,Norman_Human metabolites.csv,0.3666666666666666,0,Transformation and metabolic products,O=C(C(CBr)c1csc(C(F)(F)F)n1)C(CBr)c1csc(C(F)(F)F)n1
281,"2-[(5-bromo-2-hydroxy-3-iodophenyl)methylideneamino]-N-(4-chlorophenyl)-4,5,6,7-tetrahydro-1-benzothiophene-3-carboxamide",O=C(Nc1ccc(Cl)cc1)c1c(N=Cc2cc(Br)cc(I)c2O)sc2c1CCCC2,C22H17BrClIN2O2S,,137170842,level 3,0,0,71,0.5035,1,1,0.93385535,1,0.97921664,1,1,0,1,Industrial_chemical.csv,0.3846153846153846,0,Industry and consumer goods,O=C(Nc1ccc(Cl)cc1)c1c(N=Cc2cc(Br)cc(I)c2O)sc2c1CCCC2
282,"N-[2-(1,3-benzothiazol-2-yl)-4-iodophenyl]-5-bromo-2-chlorobenzamide",O=C(Nc1ccc(I)cc1-c1nc2ccccc2s1)c1cc(Br)ccc1Cl,C20H11BrClIN2OS,,4233674,level 3,0,0,96,0.6809,1,1,0.96705276,1,0.99622834,1,1,0,1,Norman_Food contact chemicals.csv,0.4,0,Food and other consumption,O=C(Nc1ccc(I)cc1-c1nc2ccccc2s1)c1cc(Br)ccc1Cl
283,"2,3,5,6-tetrafluoro-4-(2,3,4,5,6-pentabromobenzoyl)oxybenzenesulfonic acid",O=C(Oc1c(F)c(F)c(S(=O)(=O)O)c(F)c1F)c1c(Br)c(Br)c(Br)c(Br)c1Br,C13HBr5F4O5S,,176596812,level 3,0,0,97,0.6879,1,0,0.9889074,1,0.98114276,1,1,0,1,EPA_PFAS.csv,0.3529411764705882,0,Industry and consumer goods,O=C(Oc1c(F)c(F)c(S(=O)(=O)O)c(F)c1F)c1c(Br)c(Br)c(Br)c(Br)c1Br
284,"N-[(3aR,5S,6S,7aR)-5,6-dibromo-1,3-dioxo-3a,4,5,6,7,7a-hexahydroisoindol-2-yl]-4-chloro-N-[(2-chlorophenyl)methyl]benzamide",O=C(c1ccc(Cl)cc1)N(Cc1ccccc1Cl)N1C(=O)[C@@H]2C[C@H](Br)[C@@H](Br)C[C@H]2C1=O,C22H18Br2Cl2N2O3,,125699444,level 3,0,0,4,0.0284,0,0,0.97386277,1,0.9947848,1,1,0,1,Industrial_chemical.csv;Norman_Human metabolites.csv,0.3461538461538461,0,Industry and consumer goods,O=C(c1ccc(Cl)cc1)N(Cc1ccccc1Cl)N1C(=O)[C@@H]2C[C@H](Br)[C@@H](Br)C[C@H]2C1=O
285,"(2E,5Z)-2-[(Z)-(3,5-dibromo-2-hydroxyphenyl)methylidenehydrazinylidene]-3-(furan-2-ylmethyl)-5-[(4-nitrophenyl)methylidene]-1,3-thiazolidin-4-one",O=C1/C(=C/c2ccc([N+](=O)[O-])cc2)S/C(=N/N=C\c2cc(Br)cc(Br)c2O)N1Cc1ccco1,C22H14Br2N4O5S,,135773140,level 3,0,0,4,0.0284,0,1,0.8164888,1,0.69848764,1,1,0,1,Industrial_chemical.csv,0.3170731707317073,0,Industry and consumer goods,O=C1/C(=C/c2ccc([N+](=O)[O-])cc2)S/C(=N/N=C\c2cc(Br)cc(Br)c2O)N1Cc1ccco1
286,"4-[[1,24-dichloro-24-(1,3,5-trihydroxypentan-3-ylamino)tetracosyl]amino]-5-phenylpentane-1,2,4-triol",OCCC(O)(CCO)NC(Cl)CCCCCCCCCCCCCCCCCCCCCCC(Cl)NC(O)(Cc1ccccc1)CC(O)CO,C40H74Cl2N2O6,,70536577,level 3,0,0,72,0.5106,1,0,8.023111e-07,0,9.0201225e-05,0,0,0,1,Norman_Pharmaceuticals.csv,0.3404255319148936,0,Pharmaceuticals,OCCC(O)(CCO)NC(Cl)CCCCCCCCCCCCCCCCCCCCCCC(Cl)NC(O)(Cc1ccccc1)CC(O)CO
287,"bis(4,4,4-tribromobutoxy)phosphinothioyl hypochlorite",S=P(OCl)(OCCCC(Br)(Br)Br)OCCCC(Br)(Br)Br,C8H12Br6ClO3PS,,87901567,level 3,0,0,60,0.4255,0,0,0.9621406,1,0.98870564,1,1,0,1,Industrial_chemical.csv;Norman_Human metabolites.csv,0.2903225806451613,0,Industry and consumer goods,S=P(OCl)(OCCCC(Br)(Br)Br)OCCCC(Br)(Br)Br
288,2-[[4-[(2-amino-4-oxo-3H-quinazolin-6-yl)methyl-prop-2-ynylamino]-3-chlorobenzoyl]amino]pentanedioic acid,C#CCN(Cc1ccc2nc(N)[nH]c(=O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1Cl,C24H22ClN5O6,,136044155,level 3,0,0,17,0.1206,0,0,0.001360618,0,0.16880347,0,0,0,1,Norman_Pharmaceuticals.csv,0.65,1,Pharmaceuticals,C#CCN(Cc1ccc2nc(N)[nH]c(=O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1Cl
289,"4-[[2-chloro-4-[(E)-(2,4-dioxo-3-prop-2-ynyl-1,3-thiazolidin-5-ylidene)methyl]-6-methoxyphenoxy]methyl]benzoate",C#CCN1C(=O)S/C(=C/c2cc(Cl)c(OCc3ccc(C(=O)[O-])cc3)c(OC)c2)C1=O,C22H15ClNO6S,,2269237,level 3,0,0,81,0.5745,1,0,0.5899845,1,0.8410868,1,1,0,1,Industrial_chemical.csv,0.3614457831325301,0,Industry and consumer goods,C#CCN1C(=O)S/C(=C/c2cc(Cl)c(OCc3ccc(C(=O)[O-])cc3)c(OC)c2)C1=O
290,"5-(4-chlorophenyl)-N-[(3S)-3-methylpent-1-yn-3-yl]-7-(trifluoromethyl)pyrazolo[1,5-a]pyrimidine-2-carboxamide",C#C[C@](C)(CC)NC(=O)c1cc2nc(-c3ccc(Cl)cc3)cc(C(F)(F)F)n2n1,C20H16ClF3N4O,,1261861,level 3,0,0,33,0.234,0,0,0.87844247,1,0.56414866,1,1,0,1,EPA_PFAS.csv;Norman_Per- and polyfluoroalkyl substances.csv,0.3150684931506849,0,Industry and consumer goods,C#C[C@](C)(CC)NC(=O)c1cc2nc(-c3ccc(Cl)cc3)cc(C(F)(F)F)n2n1
291,"2-[(6-chloro-4-ethynyl-2,3-dihydro-1H-inden-2-yl)amino]-6-(2,2,2-trifluoroethyl)-7,8-dihydropyrido[4,3-d]pyrimidin-5-one",C#Cc1cc(Cl)cc2c1CC(Nc1ncc3c(n1)CCN(CC(F)(F)F)C3=O)C2,C20H16ClF3N4O,,162384981,level 3,0,0,39,0.2766,0,0,0.91513896,1,0.65401155,1,1,0,1,Norman_Pharmaceuticals.csv,0.25,0,Pharmaceuticals,C#Cc1cc(Cl)cc2c1CC(Nc1ncc3c(n1)CCN(CC(F)(F)F)C3=O)C2
292,"N-[2-chloro-4-(trifluoromethyl)cyclohexyl]-2-[6-ethyl-7-[4-(5-hydroxy-6-methyl-1,3-diazinane-4-carbonyl)piperazin-1-yl]-8-oxo-2-prop-1-en-2-yl-1,2,3,4,4a,6,7,8a-octahydropyrido[2,3-b]pyrazin-5-yl]acetamide",C=C(C)C1CNC2C(N1)C(=O)C(N1CCN(C(=O)C3NCNC(C)C3O)CC1)C(CC)N2CC(=O)NC1CCC(C(F)(F)F)CC1Cl,C31H50ClF3N8O4,,176616369,level 3,0,0,8,0.0567,0,0,4.1180837e-08,0,0.006657354,0,0,0,1,Norman_Human metabolites.csv,0.219047619047619,0,Transformation and metabolic products,C=C(C)C1CNC2C(N1)C(=O)C(N1CCN(C(=O)C3NCNC(C)C3O)CC1)C(CC)N2CC(=O)NC1CCC(C(F)(F)F)CC1Cl
293,"4-[[3a-[2-[[(3E)-4-chloro-2-methylidenehexa-3,5-dienyl]amino]ethyl]-5b,8,11a-trimethyl-2-oxo-1-propan-2-yl-4,5,5a,6,7,7a,8,9,10,11,11b,12,13,13a-tetradecahydro-3H-cyclopenta[a]chrysen-9-yl]oxy]-2,2-dimethyl-4-oxobutanoic acid",C=C/C(Cl)=C\C(=C)CNCCC12CCC3C(CCC4C3(C)CCC3C(C)C(OC(=O)CC(C)(C)C(=O)O)CCC34C)C1=C(C(C)C)C(=O)C2,C42H62ClNO5,,145595516,level 3,10,0.0515,72,0.5106,1,1,0.56592107,1,0.75265837,1,1,0,1,Norman_Pharmaceuticals.csv,0.2882882882882883,0,Pharmaceuticals,C=C/C(Cl)=C\C(=C)CNCCC12CCC3C(CCC4C3(C)CCC3C(C)C(OC(=O)CC(C)(C)C(=O)O)CCC34C)C1=C(C(C)C)C(=O)C2
294,"(5E)-5-[[4-[(2,4-dichlorophenyl)methoxy]-3-iodo-5-methoxyphenyl]methylidene]-3-prop-2-enyl-1,3-thiazolidine-2,4-dione",C=CCN1C(=O)S/C(=C/c2cc(I)c(OCc3ccc(Cl)cc3Cl)c(OC)c2)C1=O,C21H16Cl2INO4S,,126103608,level 3,0,0,32,0.227,0,1,0.9587037,1,0.9592093,1,1,0,1,Norman_Human metabolites.csv,0.3670886075949367,0,Transformation and metabolic products,C=CCN1C(=O)S/C(=C/c2cc(I)c(OCc3ccc(Cl)cc3Cl)c(OC)c2)C1=O
295,"prop-2-enyl 2-chloro-2-[2-ethylsulfanylcarbothioylsulfanyl-4-oxo-3-[1-(2,2,2-trichloroethoxycarbonyloxy)ethyl]azetidin-1-yl]acetate",C=CCOC(=O)C(Cl)N1C(=O)C(C(C)OC(=O)OCC(Cl)(Cl)Cl)C1SC(=S)SCC,C16H19Cl4NO6S3,,13258891,level 3,0,0,19,0.1348,0,0,0.001398835,0,8.9867084e-05,0,0,0,1,Norman_Human metabolites.csv,0.2950819672131147,0,Transformation and metabolic products,C=CCOC(=O)C(Cl)N1C(=O)C(C(C)OC(=O)OCC(Cl)(Cl)Cl)C1SC(=S)SCC
296,"(5Z)-3-[(2,6-dichlorophenyl)methyl]-5-[(3-iodo-5-methoxy-4-prop-2-enoxyphenyl)methylidene]-1,3-thiazolidine-2,4-dione",C=CCOc1c(I)cc(/C=C2\SC(=O)N(Cc3c(Cl)cccc3Cl)C2=O)cc1OC,C21H16Cl2INO4S,,49905395,level 3,0,0,26,0.1844,0,1,0.9593982,1,0.97089106,1,1,0,1,Norman_Human metabolites.csv,0.3291139240506329,0,Transformation and metabolic products,C=CCOc1c(I)cc(/C=C2\SC(=O)N(Cc3c(Cl)cccc3Cl)C2=O)cc1OC
297,"2,2,2-trichloro-N-[(1R,2S,4S,5S)-4,5-dibromo-2-[(4S)-2,2-dimethyl-1,3-dioxolan-4-yl]-1-ethenylcyclohexyl]acetamide",C=C[C@]1(NC(=O)C(Cl)(Cl)Cl)C[C@H](Br)[C@@H](Br)C[C@@H]1[C@H]1COC(C)(C)O1,C15H20Br2Cl3NO3,,101512523,level 3,0,0,32,0.227,0,0,0.93817717,1,0.96412516,1,1,0,1,Industrial_chemical.csv,0.2950819672131147,0,Industry and consumer goods,C=C[C@]1(NC(=O)C(Cl)(Cl)Cl)C[C@H](Br)[C@@H](Br)C[C@@H]1[C@H]1COC(C)(C)O1
